date,-0.5,0,0.5,1,1.5,2.5,3.5,5.5,7.5,9,Zero_Crossing_Depth
2009-08-23,7.347,6.473846153846154,4.147615384615384,2.4884615384615385,-0.2373846153846154,-2.2463076923076923,-2.8104615384615386,-2.902769230769231,-2.87,-2.853846153846154,1.4564567106896942
2009-08-30,6.011726190476191,4.774523809523809,3.823333333333333,2.4036309523809525,-0.21827380952380954,-2.1485714285714286,-2.7576785714285714,-2.891785714285714,-2.870357142857143,-2.8625000000000003,1.4583749545949873
2009-09-06,6.117678571428572,4.988511904761904,3.1726785714285715,1.9473809523809524,-0.1975,-2.0642857142857145,-2.689107142857143,-2.875714285714286,-2.8714285714285714,-2.862857142857143,1.4539601487484042
2009-09-13,2.8185119047619045,2.4583333333333335,2.4898809523809526,1.7758333333333336,-0.18892857142857142,-1.9827380952380953,-2.6300000000000003,-2.87,-2.8721428571428573,-2.8696428571428574,1.4519207464857005
2009-09-20,-2.2939880952380953,-1.7469642857142857,0.5780952380952381,0.8153571428571428,-0.2030357142857143,-1.9175595238095238,-2.5810714285714287,-2.87,-2.8714285714285714,-2.869285714285714,0.3756816261744451
2009-09-27,1.0983333333333334,0.09416666666666666,-0.11476190476190475,0.02023809523809524,-0.24654761904761907,-1.8425,-2.5482142857142858,-2.87,-2.8714285714285714,-2.8689285714285715,0.22535612535612537
2009-10-04,-2.347142857142857,-1.8257738095238096,-0.3292261904761905,-0.16142857142857142,-0.2735714285714286,-1.7825,-2.5075,-2.8639285714285716,-2.870357142857143,-2.87,
2009-10-11,-6.320892857142858,-4.902857142857142,-1.0675595238095237,-0.21910714285714286,-0.3075,-1.7445833333333332,-2.4808333333333334,-2.849285714285714,-2.870714285714286,-2.87,
2009-10-18,-5.059464285714286,-4.081904761904762,-1.7872619047619047,-0.3107142857142857,-0.31535714285714284,-1.6862499999999998,-2.4325,-2.817857142857143,-2.870714285714286,-2.869285714285714,
2009-10-25,-3.7202380952380953,-3.4871428571428575,-1.7370833333333333,-0.4717857142857143,-0.36107142857142854,-1.6739285714285712,-2.416428571428572,-2.81,-2.870357142857143,-2.867857142857143,
2009-11-01,-7.66748502994012,-6.792574850299401,-3.5991616766467067,-1.0446706586826349,-0.44706586826347305,-1.6376047904191617,-2.3779041916167665,-2.8096407185628745,-2.8696407185628745,-2.8685628742514973,
2009-11-08,-6.457142857142857,-5.976369047619047,-3.5432738095238094,-1.526845238095238,-0.5917857142857142,-1.6189285714285715,-2.3667857142857143,-2.807857142857143,-2.8660714285714284,-2.8667857142857143,
2009-11-15,-6.239166666666667,-5.7682738095238095,-3.9679166666666665,-2.1026785714285716,-0.8216666666666667,-1.6071428571428572,-2.3242857142857143,-2.7857142857142856,-2.8625000000000003,-2.8560714285714286,
2009-11-22,-4.0249404761904755,-4.80827380952381,-4.814821428571428,-2.8859523809523813,-1.1454166666666667,-1.587142857142857,-2.31,-2.7585714285714285,-2.852857142857143,-2.840357142857143,
2009-11-29,-4.161666666666666,-5.061964285714286,-4.569761904761905,-3.14625,-1.5298214285714284,-1.615,-2.2967857142857144,-2.7503571428571427,-2.8389285714285712,-2.838214285714286,
2009-12-06,-6.797440476190476,-6.999940476190476,-5.619404761904762,-3.642916666666667,-1.8978571428571431,-1.6560714285714286,-2.267142857142857,-2.75,-2.8289285714285715,-2.827857142857143,
2009-12-13,-1.030297619047619,-2.2073214285714284,-3.8826785714285714,-3.6014285714285714,-2.290059523809524,-1.7246428571428571,-2.25,-2.7275,-2.813214285714286,-2.8135714285714286,
2009-12-20,-4.701666666666666,-4.8532142857142855,-3.7734523809523814,-3.005119047619048,-2.317142857142857,-1.822857142857143,-2.2503571428571427,-2.7108333333333334,-2.8121428571428573,-2.8128571428571427,
2009-12-27,-12.182142857142857,-11.558214285714286,-7.730238095238096,-4.531488095238095,-2.57625,-1.8982738095238096,-2.25,-2.7062500000000003,-2.8071428571428574,-2.8232142857142857,
2010-01-03,-12.480595238095237,-12.524285714285714,-10.544821428571428,-7.087976190476191,-3.526607142857143,-1.9919047619047618,-2.2535714285714286,-2.6866666666666665,-2.8092857142857146,-2.815714285714286,
2010-01-10,-16.416369047619046,-15.534821428571428,-12.178809523809523,-8.51452380952381,-4.706666666666667,-2.2060119047619047,-2.2725,-2.6825,-2.805535714285714,-2.8175000000000003,
2010-01-17,-7.942559523809523,-9.270178571428572,-11.454404761904762,-9.462797619047619,-5.812321428571429,-2.5435119047619046,-2.2928571428571427,-2.6717857142857144,-2.7670238095238098,-2.8075,
2010-01-24,-4.0702380952380945,-4.643452380952381,-6.227916666666666,-6.573809523809523,-5.639523809523809,-2.9657142857142857,-2.3175000000000003,-2.6467857142857145,-2.7580357142857146,-2.7992857142857144,
2010-01-31,-9.50404761904762,-8.973630952380953,-6.920357142857142,-5.747142857142857,-4.918095238095238,-3.2502976190476187,-2.405535714285714,-2.6467857142857145,-2.775714285714286,-2.8007142857142857,
2010-02-07,-10.0525,-10.689583333333333,-9.257916666666667,-7.33547619047619,-5.231428571428571,-3.4004166666666666,-2.5245238095238096,-2.629642857142857,-2.7617857142857143,-2.7935714285714286,
2010-02-14,-9.433630952380952,-10.62125,-9.67577380952381,-7.968928571428571,-5.8168452380952385,-3.601845238095238,-2.6339285714285716,-2.6225,-2.753214285714286,-2.780357142857143,
2010-02-21,-20.86047619047619,-19.395,-14.425119047619049,-10.072678571428572,-6.500357142857142,-3.8766666666666665,-2.769345238095238,-2.627857142857143,-2.7535714285714286,-2.8057142857142856,
