Month,0,0.25,0.5,0.75,1,1.5,2,2.5,3,4,5,6,7,8,9,10,12,15,20,25,29,Zero_Crossing_Depth
2009-08,7.29888524590164,6.956631147540983,5.674295081967213,5.136196721311475,4.576385245901639,3.07644262295082,1.3719262295081966,-0.0645,-0.6776147540983606,-1.5884836065573769,-2.2916967213114754,-2.819401639344262,-3.4018524590163937,-3.548401639344262,-3.4821147540983604,-3.3644016393442624,-3.2492540983606557,-3.1942868852459014,-3.1763032786885246,-3.2139754098360656,-3.3145901639344264,2.4775484467371207
2009-09,1.5088416666666666,1.5694916666666667,1.704625,1.686025,1.6040833333333333,1.2397833333333332,0.6761416666666666,0.04968333333333333,-0.3969166666666667,-1.1148166666666666,-1.7157333333333333,-2.2214416666666663,-2.9187250000000002,-3.255258333333333,-3.352625,-3.3350333333333335,-3.271583333333333,-3.2230166666666666,-3.202916666666667,-3.2187833333333336,-3.3106750000000003,2.555623973727422
2009-10,-2.6062419354838706,-2.2856451612903226,-0.8997419354838709,-0.5489596774193548,-0.3174959349593496,-0.06805645161290323,-0.04080645161290322,-0.07187903225806452,-0.3600806451612903,-0.9269354838709677,-1.426024193548387,-1.8701129032258066,-2.55925,-2.9794596774193547,-3.188088709677419,-3.2559274193548386,-3.2555564516129034,-3.2418548387096773,-3.224024193548387,-3.2218225806451612,-3.3057016129032255,
2009-11,-2.784575,-2.6790499999999997,-2.0435250000000003,-1.7667583333333332,-1.5093916666666667,-0.954225,-0.518725,-0.4045166666666667,-0.5369083333333333,-0.9150083333333333,-1.3008583333333334,-1.6735,-2.3061999999999996,-2.7532,-3.0229583333333334,-3.1587666666666667,-3.2149,-3.223475,-3.226225,-3.224825,-3.302408333333333,
2009-12,-5.545274193548387,-5.312395161290322,-4.059774193548387,-3.6128790322580646,-3.254596774193548,-2.5784758064516127,-2.0063467741935486,-1.6068145161290324,-1.4674354838709676,-1.4249919354838712,-1.5316693548387097,-1.7149838709677419,-2.1702741935483867,-2.5822661290322584,-2.8792822580645163,-3.058717741935484,-3.1583387096774196,-3.198427419354839,-3.2166854838709678,-3.2319677419354838,-3.2966612903225805,
2010-01,-7.6260645161290315,-7.532040322580645,-6.977483870967742,-6.712895161290323,-6.458790322580645,-5.7676854838709675,-4.859983870967742,-3.9488790322580645,-3.4061532258064515,-2.692032258064516,-2.299685483870968,-2.134290322580645,-2.2228306451612903,-2.4986048387096775,-2.7688467741935483,-2.965685483870968,-3.093266129032258,-3.159508064516129,-3.192629032258065,-3.229483870967742,-3.2907177419354836,
2010-02,-10.927232142857141,-10.683339285714286,-9.11244642857143,-8.502794642857143,-7.977973214285714,-6.822375,-5.621125,-4.629517857142857,-4.116651785714286,-3.468982142857143,-3.047339285714286,-2.7509910714285715,-2.5070267857142854,-2.551892857142857,-2.7238482142857143,-2.8983392857142856,-3.039526785714286,-3.1199910714285717,-3.1694017857142858,-3.2267857142857146,-3.2903392857142855,
2010-03,-13.246693548387096,-13.077677419354838,-12.009274193548388,-11.526774193548386,-11.068951612903225,-9.893225806451612,-8.438362903225807,-7.037451612903226,-6.187782258064516,-4.939233870967742,-4.06091935483871,-3.4511693548387097,-2.859790322580645,-2.704548387096774,-2.7570887096774195,-2.866153225806452,-2.996467741935484,-3.0817822580645164,-3.140064516129032,-3.2165725806451615,-3.285217741935484,
2010-04,-6.789541666666667,-6.864883333333333,-7.276133333333333,-7.363616666666667,-7.434066666666666,-7.416625,-7.1812249999999995,-6.7697666666666665,-6.425608333333333,-5.697983333333334,-4.972916666666666,-4.305275,-3.4037083333333333,-2.975975,-2.865,-2.8906750000000003,-2.9849416666666664,-3.057366666666667,-3.115108333333333,-3.21205,-3.2796749999999997,
2010-05,0.12388709677419354,-0.22560483870967743,-1.8614032258064515,-2.287072580645161,-2.7214112903225804,-3.468016129032258,-4.182588709677419,-4.688935483870968,-4.907354838709677,-4.985491935483871,-4.800153225806452,-4.473274193548387,-3.7938951612903224,-3.290854838709677,-3.039661290322581,-2.960758064516129,-2.9968951612903227,-3.045491935483871,-3.101338709677419,-3.1988870967741936,-3.2730241935483866,0.08861942451023375
2010-06,5.182625,4.705658333333333,2.2092,1.3691749999999998,0.5713,-0.7013250000000001,-1.6867166666666666,-2.5118583333333335,-2.983166666666667,-3.582066666666667,-3.8869,-3.97695,-3.8018750000000003,-3.468191666666667,-3.208066666666667,-3.0621333333333336,-3.0395666666666665,-3.0610500000000003,-3.0919916666666665,-3.1904666666666666,-3.2718499999999997,1.2244573224634123
2010-07,7.52841935483871,7.217467741935484,5.466741935483871,4.797588709677419,3.988854838709677,2.188612903225806,0.4256612903225806,-0.7745725806451612,-1.408540322580645,-2.28641935483871,-2.8654516129032257,-3.225620967741935,-3.490290322580645,-3.435354838709677,-3.283193548387097,-3.1453709677419357,-3.0943629032258064,-3.0854193548387094,-3.1045000000000003,-3.1793790322580646,-3.2582096774193547,2.1773243117940724
2010-08,5.341782258064516,5.213314516129032,4.42883870967742,4.120951612903226,3.623048387096774,2.4929516129032256,1.169532258064516,-0.007556451612903224,-0.551266129032258,-1.351282258064516,-1.9796209677419356,-2.465016129032258,-3.033024193548387,-3.242,-3.2453629032258067,-3.177137096774193,-3.135967741935484,-3.1179596774193548,-3.1178064516129034,-3.1716290322580645,-3.253516129032258,2.4967901945066764
2010-09,1.8996416666666667,1.9076833333333334,1.8136166666666667,1.8008833333333334,1.5953916666666668,1.1817916666666666,0.6209916666666667,0.045775,-0.351525,-0.9900666666666668,-1.5248916666666665,-1.97875,-2.6234166666666665,-2.985783333333333,-3.127666666666667,-3.14215,-3.146983333333333,-3.1310833333333337,-3.1323,-3.16965,-3.2457,2.5576076013088347
2010-10,-1.620741935483871,-1.256491935483871,0.11270967741935484,0.45916129032258063,0.49471774193548385,0.4560161290322581,0.22761290322580646,-0.010782258064516128,-0.30151612903225805,-0.8296290322580645,-1.2842983870967741,-1.691,-2.32275,-2.7532661290322578,-2.98283064516129,-3.074225806451613,-3.123741935483871,-3.1384032258064516,-3.1433387096774195,-3.177483870967742,-3.2375887096774196,0.47942054764667424
2010-11,-9.849216666666667,-9.318908333333333,-6.650458333333333,-5.604491666666666,-4.7541416666666665,-2.7975833333333333,-1.4385583333333334,-0.676025,-0.578825,-0.8186666666666667,-1.161175,-1.5069833333333333,-2.103108333333333,-2.555241666666667,-2.839341666666667,-2.985075,-3.079308333333333,-3.11515,-3.1336083333333336,-3.171133333333333,-3.2325833333333334,
2010-12,-10.820040322580645,-10.528153225806452,-9.076790322580644,-8.477040322580645,-8.020024193548387,-6.752717741935483,-5.514733870967742,-4.189959677419354,-3.4055806451612907,-2.48141935483871,-2.023661290322581,-1.872,-2.0485887096774196,-2.4155080645161293,-2.710975806451613,-2.8953709677419357,-3.0274919354838707,-3.089903225806452,-3.1219596774193548,-3.169443548387097,-3.230645161290323,
2011-01,-13.46492741935484,-13.059483870967743,-11.243870967741936,-10.554887096774193,-10.03950806451613,-8.718564516129033,-7.464274193548388,-6.126975806451613,-5.305475806451613,-4.166725806451613,-3.372798387096774,-2.837572580645161,-2.408,-2.4551129032258068,-2.6471370967741934,-2.818758064516129,-2.970411290322581,-3.052161290322581,-3.096741935483871,-3.165225806451613,-3.2258225806451613,
2011-02,-12.972723214285713,-12.965321428571428,-12.55625,-12.178571428571429,-11.839196428571428,-10.6625,-9.348482142857142,-7.8489732142857145,-6.9041875,-5.537294642857143,-4.5190624999999995,-3.7594375,-2.927232142857143,-2.670455357142857,-2.6896071428571426,-2.7871785714285715,-2.9294107142857144,-3.01775,-3.073482142857143,-3.16075,-3.2225892857142857,
2011-03,-11.136491935483871,-10.882887096774194,-9.788516129032258,-9.341354838709677,-9.098935483870967,-8.443379032258065,-7.843766129032257,-7.182951612903226,-6.7361129032258065,-5.960040322580645,-5.2070080645161285,-4.503362903225807,-3.496,-2.9913145161290324,-2.8262338709677417,-2.81675,-2.914725806451613,-2.9932903225806453,-3.0516451612903226,-3.1498467741935485,-3.2162661290322583,
2011-04,-5.708108333333333,-5.900575,-7.0812083333333335,-7.327625,-7.6223833333333335,-7.756658333333333,-7.60485,-7.186183333333333,-6.850316666666667,-6.147641666666667,-5.469683333333333,-4.843324999999999,-3.901641666666667,-3.319975,-3.0238666666666663,-2.9014333333333338,-2.9375416666666667,-2.990483333333333,-3.0395333333333334,-3.1409333333333334,-3.2157750000000003,
2011-05,-0.3809274193548387,-0.5439032258064517,-1.3516693548387098,-1.6197419354838711,-2.0990403225806453,-2.8608064516129033,-3.5351290322580646,-4.170209677419355,-4.540927419354839,-4.9159999999999995,-4.935040322580646,-4.73483870967742,-4.1193467741935486,-3.5739677419354843,-3.21625,-3.014975806451613,-2.988201612903226,-3.0038951612903224,-3.039008064516129,-3.136548387096774,-3.205741935483871,
2011-06,6.30595,5.649900000000001,2.6266499999999997,1.7533999999999998,0.7837166666666667,-0.720425,-1.618325,-2.408575,-2.8609916666666666,-3.4917083333333334,-3.8507000000000002,-4.010283333333333,-3.939375,-3.657258333333333,-3.3577083333333335,-3.1274583333333337,-3.05955,-3.0385750000000002,-3.0519333333333334,-3.1290666666666667,-3.204875,1.26051956542214
2011-07,7.906540322580645,7.609153225806451,5.7911693548387095,5.144862903225806,4.2644032258064515,2.4136209677419354,0.564274193548387,-0.556741935483871,-1.2116612903225807,-2.159685483870968,-2.7930887096774195,-3.2008306451612905,-3.535733870967742,-3.538790322580645,-3.3826129032258065,-3.1958145161290323,-3.122008064516129,-3.0793306451612903,-3.07241935483871,-3.124709677419355,-3.1945806451612904,2.251679783606463
2011-08,6.713733870967742,6.547120967741935,5.4348951612903225,5.029,4.395556451612903,3.0398548387096773,1.502693548387097,0.0527479674796748,-0.4958467741935484,-1.3063064516129033,-1.9394112903225806,-2.437193548387097,-3.0385,-3.29375,-3.308693548387097,-3.206370967741935,-3.162193548387097,-3.116088709677419,-3.0978951612903227,-3.1276129032258067,-3.1933629032258066,2.548075531419416
2011-09,3.7801583333333335,3.75025,3.4212166666666666,3.3104500000000003,2.969133333333333,2.2735583333333333,1.3574916666666668,0.31464166666666665,-0.26981666666666665,-0.9516833333333333,-1.5021416666666667,-1.9681250000000001,-2.6231999999999998,-3.0170666666666666,-3.1656166666666667,-3.1565166666666666,-3.166208333333333,-3.1300999999999997,-3.1133333333333337,-3.127225,-3.1898750000000002,2.769173736365581
2011-10,-1.7908709677419357,-1.5229193548387099,-0.26702419354838713,0.07462096774193548,0.1362258064516129,0.2696774193548387,0.19101612903225806,0.0427741935483871,-0.20918548387096775,-0.776016129032258,-1.2494274193548387,-1.6688548387096773,-2.3138306451612904,-2.769508064516129,-3.005564516129032,-3.0719435483870967,-3.134040322580645,-3.1308387096774193,-3.125677419354839,-3.139185483870967,-3.1841290322580647,0.6953958549712019
2011-11,-5.248283333333333,-5.0364,-3.478641666666667,-2.7276000000000002,-2.2217166666666666,-1.1263916666666667,-0.458775,-0.18095833333333333,-0.2810166666666667,-0.7195416666666666,-1.1154916666666668,-1.4836500000000001,-2.08565,-2.5625666666666667,-2.8519583333333336,-2.9739833333333334,-3.086691666666667,-3.113225,-3.1201583333333334,-3.136775,-3.1857333333333333,
2011-12,-7.072774193548387,-6.964774193548387,-6.016604838709677,-5.486548387096774,-5.152814516129032,-4.2405,-3.349548387096774,-2.389629032258065,-1.883241935483871,-1.524790322580645,-1.4597499999999999,-1.5615,-1.9585645161290322,-2.4033709677419357,-2.7158467741935484,-2.874451612903226,-3.0260080645161294,-3.0815645161290326,-3.104467741935484,-3.1341774193548386,-3.1826612903225806,
2012-01,-5.375903225806451,-5.410467741935484,-5.567193548387097,-5.467701612903226,-5.464612903225806,-5.055072580645161,-4.497580645161291,-3.760782258064516,-3.294008064516129,-2.7557903225806455,-2.3890483870967745,-2.174387096774194,-2.1135564516129035,-2.3577177419354842,-2.6164112903225805,-2.788540322580645,-2.964016129032258,-3.041524193548387,-3.084266129032258,-3.136435483870968,-3.1821451612903227,
2012-02,-6.022344827586207,-5.919525862068965,-5.265827586206897,-4.906448275862069,-4.771646551724138,-4.320956896551724,-3.9370000000000003,-3.5401896551724135,-3.3068534482758625,-3.0532327586206898,-2.826663793103448,-2.6282413793103445,-2.407698275862069,-2.453646551724138,-2.5992499999999996,-2.7295344827586203,-2.9105603448275863,-3.003051724137931,-3.054801724137931,-3.133801724137931,-3.182189655172414,
2012-03,-5.52191129032258,-5.472088709677419,-5.298411290322581,-5.1513709677419355,-5.186193548387097,-4.982822580645161,-4.687483870967743,-4.243370967741935,-3.929701612903226,-3.526725806451613,-3.1929032258064516,-2.928024193548387,-2.626056451612903,-2.58383064516129,-2.643088709677419,-2.7148870967741936,-2.874298387096774,-2.968008064516129,-3.0271290322580646,-3.1170000000000004,-3.1779838709677417,
2012-04,-8.288458333333333,-8.270199999999999,-7.904091666666667,-7.585224999999999,-7.420508333333333,-6.760025,-6.036600000000001,-5.180533333333333,-4.656608333333334,-4.046,-3.5998083333333333,-3.2631666666666663,-2.856041666666667,-2.724275,-2.7111666666666667,-2.730258333333333,-2.8637916666666663,-2.943016666666667,-3.004766666666667,-3.10525,-3.1749666666666667,
2012-05,-1.9678709677419355,-2.162532258064516,-2.9114112903225804,-3.102774193548387,-3.459903225806452,-3.8541693548387097,-4.139048387096774,-4.297459677419355,-4.302233870967742,-4.1826209677419355,-3.9210000000000003,-3.6186612903225805,-3.126725806451613,-2.8914032258064517,-2.80141935483871,-2.7666290322580647,-2.872459677419355,-2.934282258064516,-2.9871935483870966,-3.0979032258064514,-3.1771451612903228,
2012-06,4.2506,3.8085,1.344425,0.6795666666666667,-0.07475833333333333,-1.041125,-1.73045,-2.438708333333333,-2.8190083333333336,-3.2602333333333333,-3.430558333333333,-3.4389333333333334,-3.2318166666666666,-3.0400750000000003,-2.905325,-2.818475,-2.8857,-2.934991666666667,-2.9838999999999998,-3.0854583333333334,-3.168658333333333,0.9752234337542394
2012-07,7.124266129032258,6.893532258064516,5.111951612903225,4.423951612903227,3.5248387096774194,1.779483870967742,0.34358870967741933,-0.5156129032258064,-1.1038870967741936,-1.9793870967741936,-2.5202500000000003,-2.839758064516129,-3.0458870967741936,-3.0539596774193547,-2.972008064516129,-2.8740080645161292,-2.9164112903225807,-2.945766129032258,-2.9779596774193546,-3.075491935483871,-3.164016129032258,2.1999464994696876
2012-08,5.247185483870967,5.1613870967741935,4.4876129032258065,4.200322580645161,3.6757822580645163,2.6048145161290326,1.292741935483871,0.05992741935483871,-0.4438064516129033,-1.1753709677419355,-1.7369032258064516,-2.1691451612903223,-2.6766048387096775,-2.922056451612903,-2.9678145161290326,-2.9077983870967743,-2.959798387096774,-2.9805806451612904,-3.0042983870967737,-3.084072580645161,-3.170798387096774,2.559483214062725
2012-09,2.511416666666667,2.5545,2.5349999999999997,2.4776666666666665,2.181166666666667,1.6417499999999998,0.9226666666666666,0.16341666666666665,-0.26816666666666666,-0.8663333333333334,-1.3501666666666667,-1.7594999999999998,-2.33025,-2.7113333333333336,-2.8743333333333334,-2.895166666666667,-2.9685,-2.9875,-3.00875,-3.08425,-3.16725,2.689322262985132
2012-10,-2.385887096774194,-2.107661290322581,-0.6362903225806452,-0.250327868852459,-0.1712295081967213,-0.003064516129032258,-0.006048387096774194,-0.036198347107438016,-0.22741935483870968,-0.7244354838709677,-1.1400806451612904,-1.5087903225806452,-2.071693548387097,-2.51241935483871,-2.7498387096774195,-2.8368548387096775,-2.9470967741935485,-2.984032258064516,-3.015403225806452,-3.077983870967742,-3.1608870967741938,
2012-11,-7.113666666666666,-6.786833333333333,-4.656083333333333,-3.838083333333333,-3.2598333333333334,-1.8410833333333334,-0.8625833333333334,-0.3501666666666667,-0.336,-0.6853333333333335,-1.0311666666666668,-1.3565833333333333,-1.885,-2.3433333333333333,-2.628333333333333,-2.7583333333333333,-2.91025,-2.9690000000000003,-3.00275,-3.0727499999999996,-3.156833333333333,
2012-12,-8.167822580645161,-7.9575000000000005,-6.621612903225807,-6.083145161290323,-5.7325,-4.67733870967742,-3.667177419354839,-2.6574193548387095,-2.1087903225806452,-1.6408064516129033,-1.4873387096774193,-1.5146774193548387,-1.8024193548387097,-2.216774193548387,-2.517741935483871,-2.6823387096774196,-2.8618548387096774,-2.938951612903226,-2.991290322580645,-3.0694354838709677,-3.1543548387096774,
2013-01,-8.531532258064518,-8.34717741935484,-7.23016129032258,-6.792903225806452,-6.548709677419355,-5.743629032258065,-4.930887096774193,-4.050725806451613,-3.5103225806451617,-2.8691129032258065,-2.4320967741935484,-2.1599193548387094,-2.006048387096774,-2.208548387096774,-2.444596774193548,-2.612016129032258,-2.8121774193548386,-2.9088709677419353,-2.967741935483871,-3.0691935483870965,-3.1539516129032257,
2013-02,-10.59125,-10.338750000000001,-9.130357142857143,-8.66875,-8.389017857142857,-7.475714285714285,-6.5043750000000005,-5.416517857142857,-4.735982142857142,-3.859375,-3.2183035714285713,-2.769732142857143,-2.331517857142857,-2.3278571428571424,-2.4509821428571428,-2.57125,-2.765625,-2.877232142857143,-2.9461607142857145,-3.0595535714285718,-3.149642857142857,
2013-03,-13.571209677419354,-13.31532258064516,-12.048145161290323,-11.5075,-11.104112903225808,-9.831532258064515,-8.436209677419354,-6.909032258064516,-5.987903225806452,-4.831290322580646,-4.009838709677419,-3.4080645161290324,-2.718548387096774,-2.521774193548387,-2.5221774193548385,-2.5711290322580647,-2.7428225806451616,-2.847338709677419,-2.917983870967742,-3.0462903225806452,-3.145806451612903,
2013-04,-9.059833333333334,-9.115583333333332,-9.167916666666667,-9.059833333333334,-9.054,-8.6285,-8.00875,-7.152,-6.54375,-5.611083333333334,-4.7982499999999995,-4.106416666666666,-3.177916666666667,-2.783166666666667,-2.64475,-2.615,-2.7365,-2.835583333333333,-2.899083333333333,-3.0361666666666665,-3.1439166666666667,
2013-05,-0.8972580645161291,-1.063790322580645,-2.186935483870968,-2.5683870967741935,-3.0884677419354842,-3.831451612903226,-4.44266129032258,-4.9218548387096765,-5.088145161290322,-5.101129032258064,-4.814596774193548,-4.392096774193549,-3.571693548387097,-3.077983870967742,-2.818064516129032,-2.693064516129032,-2.7675806451612903,-2.83,-2.890483870967742,-3.0255645161290325,-3.131774193548387,
2013-06,3.4819999999999998,3.0694999999999997,0.8188333333333334,0.23183333333333334,-0.3675,-1.1038333333333334,-1.7694166666666669,-2.46925,-2.995833333333333,-3.660083333333333,-3.928916666666667,-3.9541666666666666,-3.631,-3.2763333333333335,-2.9865833333333334,-2.7933333333333334,-2.8117499999999995,-2.8421666666666665,-2.88125,-3.0135,-3.1237500000000002,0.8467046718576196
2013-07,7.301612903225807,7.027258064516129,5.244596774193549,4.51516129032258,3.613790322580645,1.7950819672131149,0.3142741935483871,-0.4711290322580645,-1.034274193548387,-2.012983870967742,-2.666935483870968,-3.074435483870968,-3.3161290322580643,-3.2680645161290323,-3.0799999999999996,-2.884435483870968,-2.87241935483871,-2.870967741935484,-2.897822580645161,-3.007096774193548,-3.1220967741935484,2.2000718759626245
2013-08,6.582516129032258,6.437354838709677,5.400177419354838,4.943943548387097,4.284016129032258,2.924306451612903,1.3340241935483872,-0.04871774193548387,-0.5344032258064516,-1.3084516129032258,-1.8873306451612903,-2.3391370967741936,-2.837741935483871,-3.066790322580645,-3.0475241935483868,-2.922782258064516,-2.9184516129032256,-2.9054838709677417,-2.916766129032258,-3.004096774193548,-3.1074435483870966,2.482383646331506
2013-09,3.2139416666666665,3.2068333333333334,3.096616666666667,3.0059833333333335,2.6953166666666664,2.0683416666666665,1.200775,0.237875,-0.26986666666666664,-0.937225,-1.4500583333333334,-1.8812250000000001,-2.4457166666666668,-2.8207166666666668,-2.9357583333333332,-2.9000416666666666,-2.9390916666666667,-2.931325,-2.9279,-2.999575,-3.1031833333333334,2.734248059216465
2013-10,-3.490274193548387,-3.083016129032258,-1.0705806451612905,-0.5351056910569105,-0.30297580645161293,0.09625806451612903,0.11839516129032257,0.007975409836065572,-0.20074193548387095,-0.7530241935483871,-1.1958629032258066,-1.5852580645161292,-2.1469919354838707,-2.5938709677419354,-2.798483870967742,-2.8395887096774195,-2.926959677419355,-2.931508064516129,-2.9458951612903226,-2.9931532258064517,-3.0958467741935483,1.3794465205534794
2013-11,-8.119266666666666,-7.759441666666667,-5.478908333333334,-4.675291666666666,-4.098966666666667,-2.6931166666666666,-1.5312583333333334,-0.7367333333333334,-0.5886583333333333,-0.8093583333333333,-1.100525,-1.41435,-1.9295,-2.4007583333333335,-2.6609166666666666,-2.7582416666666663,-2.887333333333333,-2.924741666666667,-2.947991666666667,-2.998291666666667,-3.0891083333333333,
2013-12,-9.286,-9.132709677419355,-8.001072580645161,-7.511862903225807,-7.151701612903226,-6.044362903225807,-4.88383064516129,-3.620290322580645,-2.8802016129032255,-2.17841935483871,-1.8240403225806452,-1.7169516129032256,-1.8713306451612906,-2.2667177419354836,-2.5399112903225807,-2.6751048387096774,-2.8384596774193547,-2.8979435483870963,-2.9347580645161293,-2.998725806451613,-3.087241935483871,
2014-01,-6.023540322580645,-6.036379032258064,-5.991379032258065,-5.881741935483871,-5.8853064516129034,-5.523483870967742,-5.013217741935484,-4.302653225806451,-3.7975241935483868,-3.196016129032258,-2.720064516129032,-2.391483870967742,-2.119048387096774,-2.275298387096774,-2.4666048387096775,-2.6053548387096774,-2.786435483870968,-2.86991935483871,-2.915822580645161,-2.9925645161290326,-3.084903225806452,
2014-02,-3.7878660714285712,-3.7794285714285714,-3.5659553571428573,-3.4777410714285715,-3.5684285714285715,-3.5517499999999997,-3.5237142857142856,-3.437321428571429,-3.317267857142857,-3.193633928571429,-2.9761160714285713,-2.7473839285714283,-2.4035267857142855,-2.396723214285714,-2.480366071428571,-2.5719285714285713,-2.7501964285714284,-2.8395267857142854,-2.894375,-2.9903839285714287,-3.075071428571429,
2014-03,-8.924467741935484,-8.804661290322581,-7.679653225806452,-7.204024193548387,-6.890379032258065,-5.975822580645161,-5.097403225806452,-4.219298387096774,-3.7246774193548386,-3.2946612903225807,-3.0113306451612902,-2.8132258064516127,-2.541588709677419,-2.510483870967742,-2.532935483870968,-2.5652903225806454,-2.722822580645161,-2.8126451612903223,-2.8695967741935484,-2.9837822580645166,-3.075233870967742,
2014-04,-8.390091666666667,-8.349033333333333,-7.999725,-7.7888166666666665,-7.687383333333333,-7.132025,-6.448125,-5.56895,-4.968816666666667,-4.237275,-3.6520750000000004,-3.214375,-2.71365,-2.6062583333333333,-2.583283333333333,-2.5809166666666665,-2.715725,-2.797858333333333,-2.855166666666667,-2.974275,-3.06705,
2014-05,-1.7065,-1.8898467741935485,-2.809266129032258,-3.0856048387096773,-3.4577903225806454,-3.884483870967742,-4.2115322580645165,-4.388862903225807,-4.362790322580645,-4.238645161290322,-3.937,-3.589459677419355,-3.0067822580645163,-2.765709677419355,-2.6595161290322578,-2.609709677419355,-2.725556451612903,-2.789475806451613,-2.842153225806452,-2.9643145161290323,-3.071016129032258,
2014-06,4.702483333333333,4.25295,1.7190583333333334,1.0171750000000002,0.2639416666666667,-0.7544166666666666,-1.4366333333333332,-2.1732916666666666,-2.568408333333333,-3.1244500000000004,-3.342991666666667,-3.365816666666667,-3.1144583333333333,-2.9174333333333333,-2.759383333333333,-2.6592833333333337,-2.738408333333333,-2.794391666666667,-2.8383416666666665,-2.95795,-3.062091666666667,1.1295917448835135
